2026-02-11 20:54:16,371 - INFO - Using device: cuda
2026-02-11 20:54:17,847 - INFO - Training for 100 epochs...
2026-02-11 20:54:19,265 - DEBUG - Step 1, Step loss = 0.0073, Image loss = 0.0073, Grad loss = 0.0000
2026-02-11 20:54:19,828 - DEBUG - Step 24, Step loss = 0.0068, Image loss = 0.0068, Grad loss = 0.0000
2026-02-11 20:54:19,853 - DEBUG - Step 25, Step loss = 0.0089, Image loss = 0.0089, Grad loss = 0.0000
2026-02-11 20:54:19,873 - DEBUG - Step 26, Step loss = 0.0057, Image loss = 0.0057, Grad loss = 0.0000
2026-02-11 20:54:19,893 - DEBUG - Step 27, Step loss = 0.0082, Image loss = 0.0082, Grad loss = 0.0000
2026-02-11 20:54:19,914 - DEBUG - Step 28, Step loss = 0.0069, Image loss = 0.0069, Grad loss = 0.0000
2026-02-11 20:54:19,938 - DEBUG - Step 29, Step loss = 0.0083, Image loss = 0.0083, Grad loss = 0.0000
2026-02-11 20:54:19,959 - DEBUG - Step 30, Step loss = 0.0065, Image loss = 0.0065, Grad loss = 0.0000
2026-02-11 20:54:19,983 - DEBUG - Step 31, Step loss = 0.0066, Image loss = 0.0066, Grad loss = 0.0000
2026-02-11 20:54:20,006 - DEBUG - Step 32, Step loss = 0.0059, Image loss = 0.0059, Grad loss = 0.0000
2026-02-11 20:54:20,027 - DEBUG - Step 33, Step loss = 0.0068, Image loss = 0.0068, Grad loss = 0.0000
2026-02-11 20:54:20,052 - DEBUG - Step 34, Step loss = 0.0062, Image loss = 0.0062, Grad loss = 0.0000
2026-02-11 20:54:20,078 - DEBUG - Step 35, Step loss = 0.0072, Image loss = 0.0072, Grad loss = 0.0000
2026-02-11 20:54:20,096 - DEBUG - Step 36, Step loss = 0.0079, Image loss = 0.0079, Grad loss = 0.0000
2026-02-11 20:54:20,115 - DEBUG - Step 37, Step loss = 0.0071, Image loss = 0.0071, Grad loss = 0.0000
2026-02-11 20:54:20,134 - DEBUG - Step 38, Step loss = 0.0058, Image loss = 0.0058, Grad loss = 0.0000
2026-02-11 20:54:20,153 - DEBUG - Step 39, Step loss = 0.0059, Image loss = 0.0059, Grad loss = 0.0000
2026-02-11 20:54:20,172 - DEBUG - Step 40, Step loss = 0.0077, Image loss = 0.0077, Grad loss = 0.0000
2026-02-11 20:54:20,195 - DEBUG - Step 41, Step loss = 0.0057, Image loss = 0.0057, Grad loss = 0.0000
2026-02-11 20:54:20,215 - DEBUG - Step 42, Step loss = 0.0070, Image loss = 0.0070, Grad loss = 0.0000
2026-02-11 20:54:20,238 - DEBUG - Step 43, Step loss = 0.0086, Image loss = 0.0086, Grad loss = 0.0000
2026-02-11 20:54:20,259 - DEBUG - Step 44, Step loss = 0.0071, Image loss = 0.0071, Grad loss = 0.0000
2026-02-11 20:54:20,279 - DEBUG - Step 45, Step loss = 0.0069, Image loss = 0.0069, Grad loss = 0.0000
2026-02-11 20:54:20,301 - DEBUG - Step 46, Step loss = 0.0080, Image loss = 0.0080, Grad loss = 0.0000
2026-02-11 20:54:20,319 - DEBUG - Step 47, Step loss = 0.0064, Image loss = 0.0064, Grad loss = 0.0000
2026-02-11 20:54:20,343 - DEBUG - Step 48, Step loss = 0.0066, Image loss = 0.0066, Grad loss = 0.0000
2026-02-11 20:54:20,362 - DEBUG - Step 49, Step loss = 0.0071, Image loss = 0.0071, Grad loss = 0.0000
2026-02-11 20:54:20,385 - DEBUG - Step 50, Step loss = 0.0086, Image loss = 0.0086, Grad loss = 0.0000
2026-02-11 20:54:20,404 - DEBUG - Step 51, Step loss = 0.0070, Image loss = 0.0070, Grad loss = 0.0000
2026-02-11 20:54:20,427 - DEBUG - Step 52, Step loss = 0.0074, Image loss = 0.0074, Grad loss = 0.0000
2026-02-11 20:54:20,446 - DEBUG - Step 53, Step loss = 0.0069, Image loss = 0.0069, Grad loss = 0.0000
2026-02-11 20:54:20,467 - DEBUG - Step 54, Step loss = 0.0065, Image loss = 0.0065, Grad loss = 0.0000
2026-02-11 20:54:20,487 - DEBUG - Step 55, Step loss = 0.0073, Image loss = 0.0073, Grad loss = 0.0000
2026-02-11 20:54:20,506 - DEBUG - Step 56, Step loss = 0.0073, Image loss = 0.0073, Grad loss = 0.0000
2026-02-11 20:54:20,525 - DEBUG - Step 57, Step loss = 0.0055, Image loss = 0.0055, Grad loss = 0.0000
2026-02-11 20:54:20,548 - DEBUG - Step 58, Step loss = 0.0074, Image loss = 0.0074, Grad loss = 0.0000
2026-02-11 20:54:20,566 - DEBUG - Step 59, Step loss = 0.0060, Image loss = 0.0060, Grad loss = 0.0000
2026-02-11 20:54:20,593 - DEBUG - Step 60, Step loss = 0.0056, Image loss = 0.0056, Grad loss = 0.0000
2026-02-11 20:54:20,614 - DEBUG - Step 61, Step loss = 0.0063, Image loss = 0.0063, Grad loss = 0.0000
2026-02-11 20:54:20,634 - DEBUG - Step 62, Step loss = 0.0061, Image loss = 0.0061, Grad loss = 0.0000
2026-02-11 20:54:20,657 - DEBUG - Step 63, Step loss = 0.0075, Image loss = 0.0075, Grad loss = 0.0000
2026-02-11 20:54:20,679 - DEBUG - Step 64, Step loss = 0.0075, Image loss = 0.0075, Grad loss = 0.0000
2026-02-11 20:54:20,702 - DEBUG - Step 65, Step loss = 0.0082, Image loss = 0.0082, Grad loss = 0.0000
2026-02-11 20:54:20,720 - DEBUG - Step 66, Step loss = 0.0081, Image loss = 0.0081, Grad loss = 0.0000
2026-02-11 20:54:20,743 - DEBUG - Step 67, Step loss = 0.0070, Image loss = 0.0070, Grad loss = 0.0000
2026-02-11 20:54:20,761 - DEBUG - Step 68, Step loss = 0.0059, Image loss = 0.0059, Grad loss = 0.0000
2026-02-11 20:54:20,780 - DEBUG - Step 69, Step loss = 0.0062, Image loss = 0.0062, Grad loss = 0.0000
2026-02-11 20:54:20,805 - DEBUG - Step 70, Step loss = 0.0081, Image loss = 0.0081, Grad loss = 0.0000
2026-02-11 20:54:20,827 - DEBUG - Step 71, Step loss = 0.0071, Image loss = 0.0071, Grad loss = 0.0000
2026-02-11 20:54:20,845 - DEBUG - Step 72, Step loss = 0.0059, Image loss = 0.0059, Grad loss = 0.0000
2026-02-11 20:54:20,867 - DEBUG - Step 73, Step loss = 0.0064, Image loss = 0.0064, Grad loss = 0.0000
2026-02-11 20:54:20,884 - DEBUG - Step 74, Step loss = 0.0070, Image loss = 0.0070, Grad loss = 0.0000
2026-02-11 20:54:20,903 - DEBUG - Step 75, Step loss = 0.0068, Image loss = 0.0068, Grad loss = 0.0000
2026-02-11 20:54:20,925 - DEBUG - Step 76, Step loss = 0.0074, Image loss = 0.0074, Grad loss = 0.0000
2026-02-11 20:54:20,949 - DEBUG - Step 77, Step loss = 0.0069, Image loss = 0.0069, Grad loss = 0.0000
2026-02-11 20:54:20,972 - DEBUG - Step 78, Step loss = 0.0077, Image loss = 0.0077, Grad loss = 0.0000
2026-02-11 20:54:20,994 - DEBUG - Step 79, Step loss = 0.0077, Image loss = 0.0077, Grad loss = 0.0000
2026-02-11 20:54:21,015 - DEBUG - Step 80, Step loss = 0.0065, Image loss = 0.0065, Grad loss = 0.0000
2026-02-11 20:54:21,038 - DEBUG - Step 81, Step loss = 0.0063, Image loss = 0.0063, Grad loss = 0.0000
2026-02-11 20:54:21,055 - DEBUG - Step 82, Step loss = 0.0077, Image loss = 0.0077, Grad loss = 0.0000
2026-02-11 20:54:21,077 - DEBUG - Step 83, Step loss = 0.0070, Image loss = 0.0070, Grad loss = 0.0000
2026-02-11 20:54:21,099 - DEBUG - Step 84, Step loss = 0.0066, Image loss = 0.0066, Grad loss = 0.0000
2026-02-11 20:54:21,117 - DEBUG - Step 85, Step loss = 0.0070, Image loss = 0.0070, Grad loss = 0.0000
2026-02-11 20:54:21,134 - DEBUG - Step 86, Step loss = 0.0073, Image loss = 0.0073, Grad loss = 0.0000
2026-02-11 20:54:21,156 - DEBUG - Step 87, Step loss = 0.0075, Image loss = 0.0075, Grad loss = 0.0000
2026-02-11 20:54:21,179 - DEBUG - Step 88, Step loss = 0.0056, Image loss = 0.0056, Grad loss = 0.0000
2026-02-11 20:54:21,203 - DEBUG - Step 89, Step loss = 0.0069, Image loss = 0.0069, Grad loss = 0.0000
2026-02-11 20:54:21,221 - DEBUG - Step 90, Step loss = 0.0074, Image loss = 0.0074, Grad loss = 0.0000
2026-02-11 20:54:21,239 - DEBUG - Step 91, Step loss = 0.0068, Image loss = 0.0068, Grad loss = 0.0000
2026-02-11 20:54:21,263 - DEBUG - Step 92, Step loss = 0.0065, Image loss = 0.0065, Grad loss = 0.0000
2026-02-11 20:54:21,285 - DEBUG - Step 93, Step loss = 0.0071, Image loss = 0.0071, Grad loss = 0.0000
2026-02-11 20:54:21,303 - DEBUG - Step 94, Step loss = 0.0080, Image loss = 0.0080, Grad loss = 0.0000
2026-02-11 20:54:21,324 - DEBUG - Step 95, Step loss = 0.0059, Image loss = 0.0059, Grad loss = 0.0000
2026-02-11 20:54:21,348 - DEBUG - Step 96, Step loss = 0.0075, Image loss = 0.0075, Grad loss = 0.0000
2026-02-11 20:54:21,366 - DEBUG - Step 97, Step loss = 0.0077, Image loss = 0.0077, Grad loss = 0.0000
2026-02-11 20:54:21,388 - DEBUG - Step 98, Step loss = 0.0071, Image loss = 0.0071, Grad loss = 0.0000
2026-02-11 20:54:21,406 - DEBUG - Step 99, Step loss = 0.0068, Image loss = 0.0068, Grad loss = 0.0000
2026-02-11 20:54:21,425 - DEBUG - Step 100, Step loss = 0.0068, Image loss = 0.0068, Grad loss = 0.0000
2026-02-11 20:54:21,425 - INFO - Epoch 1/100, Loss: 0.006967
2026-02-11 20:54:21,455 - DEBUG - Step 1, Step loss = 0.0079, Image loss = 0.0079, Grad loss = 0.0000
2026-02-11 20:54:21,477 - DEBUG - Step 2, Step loss = 0.0069, Image loss = 0.0069, Grad loss = 0.0001
2026-02-11 20:54:21,497 - DEBUG - Step 3, Step loss = 0.0081, Image loss = 0.0081, Grad loss = 0.0001
2026-02-11 20:54:21,520 - DEBUG - Step 4, Step loss = 0.0077, Image loss = 0.0077, Grad loss = 0.0001
2026-02-11 20:54:21,543 - DEBUG - Step 5, Step loss = 0.0059, Image loss = 0.0059, Grad loss = 0.0001
2026-02-11 20:54:21,569 - DEBUG - Step 6, Step loss = 0.0084, Image loss = 0.0084, Grad loss = 0.0001
2026-02-11 20:54:21,587 - DEBUG - Step 7, Step loss = 0.0074, Image loss = 0.0074, Grad loss = 0.0001
2026-02-11 20:54:21,611 - DEBUG - Step 8, Step loss = 0.0065, Image loss = 0.0065, Grad loss = 0.0001
2026-02-11 20:54:21,634 - DEBUG - Step 9, Step loss = 0.0059, Image loss = 0.0059, Grad loss = 0.0001
2026-02-11 20:54:21,658 - DEBUG - Step 10, Step loss = 0.0071, Image loss = 0.0071, Grad loss = 0.0001
2026-02-11 20:54:21,682 - DEBUG - Step 11, Step loss = 0.0060, Image loss = 0.0060, Grad loss = 0.0001
2026-02-11 20:54:21,703 - DEBUG - Step 12, Step loss = 0.0069, Image loss = 0.0069, Grad loss = 0.0001
2026-02-11 20:54:21,726 - DEBUG - Step 13, Step loss = 0.0069, Image loss = 0.0069, Grad loss = 0.0001
2026-02-11 20:54:21,750 - DEBUG - Step 14, Step loss = 0.0071, Image loss = 0.0071, Grad loss = 0.0001
2026-02-11 20:54:21,768 - DEBUG - Step 15, Step loss = 0.0066, Image loss = 0.0066, Grad loss = 0.0001
2026-02-11 20:54:21,787 - DEBUG - Step 16, Step loss = 0.0069, Image loss = 0.0069, Grad loss = 0.0001
2026-02-11 20:54:21,804 - DEBUG - Step 17, Step loss = 0.0076, Image loss = 0.0076, Grad loss = 0.0001
2026-02-11 20:54:21,824 - DEBUG - Step 18, Step loss = 0.0063, Image loss = 0.0063, Grad loss = 0.0001
2026-02-11 20:54:21,848 - DEBUG - Step 19, Step loss = 0.0070, Image loss = 0.0070, Grad loss = 0.0001
2026-02-11 20:54:21,867 - DEBUG - Step 20, Step loss = 0.0064, Image loss = 0.0064, Grad loss = 0.0001
2026-02-11 20:54:21,897 - DEBUG - Step 21, Step loss = 0.0084, Image loss = 0.0084, Grad loss = 0.0001
2026-02-11 20:54:21,921 - DEBUG - Step 22, Step loss = 0.0074, Image loss = 0.0074, Grad loss = 0.0001
2026-02-11 20:54:21,949 - DEBUG - Step 23, Step loss = 0.0061, Image loss = 0.0061, Grad loss = 0.0001
2026-02-11 20:54:21,968 - DEBUG - Step 24, Step loss = 0.0060, Image loss = 0.0060, Grad loss = 0.0001
2026-02-11 20:54:21,987 - DEBUG - Step 25, Step loss = 0.0060, Image loss = 0.0060, Grad loss = 0.0001
2026-02-11 20:54:22,008 - DEBUG - Step 26, Step loss = 0.0069, Image loss = 0.0069, Grad loss = 0.0001
2026-02-11 20:54:22,026 - DEBUG - Step 27, Step loss = 0.0069, Image loss = 0.0069, Grad loss = 0.0001
2026-02-11 20:54:22,044 - DEBUG - Step 28, Step loss = 0.0071, Image loss = 0.0071, Grad loss = 0.0001
2026-02-11 20:54:22,063 - DEBUG - Step 29, Step loss = 0.0064, Image loss = 0.0064, Grad loss = 0.0001
2026-02-11 20:54:22,088 - DEBUG - Step 30, Step loss = 0.0077, Image loss = 0.0077, Grad loss = 0.0001
2026-02-11 20:54:22,108 - DEBUG - Step 31, Step loss = 0.0069, Image loss = 0.0069, Grad loss = 0.0001
2026-02-11 20:54:22,126 - DEBUG - Step 32, Step loss = 0.0060, Image loss = 0.0060, Grad loss = 0.0001
2026-02-11 20:54:22,144 - DEBUG - Step 33, Step loss = 0.0079, Image loss = 0.0079, Grad loss = 0.0001
2026-02-11 20:54:22,162 - DEBUG - Step 34, Step loss = 0.0073, Image loss = 0.0073, Grad loss = 0.0001
2026-02-11 20:54:22,184 - DEBUG - Step 35, Step loss = 0.0080, Image loss = 0.0080, Grad loss = 0.0001
2026-02-11 20:54:22,208 - DEBUG - Step 36, Step loss = 0.0068, Image loss = 0.0068, Grad loss = 0.0001
2026-02-11 20:54:22,232 - DEBUG - Step 37, Step loss = 0.0072, Image loss = 0.0072, Grad loss = 0.0001
2026-02-11 20:54:22,254 - DEBUG - Step 38, Step loss = 0.0063, Image loss = 0.0063, Grad loss = 0.0001
2026-02-11 20:54:22,276 - DEBUG - Step 39, Step loss = 0.0066, Image loss = 0.0066, Grad loss = 0.0001
2026-02-11 20:54:22,298 - DEBUG - Step 40, Step loss = 0.0064, Image loss = 0.0064, Grad loss = 0.0001
2026-02-11 20:54:22,319 - DEBUG - Step 41, Step loss = 0.0088, Image loss = 0.0088, Grad loss = 0.0001
2026-02-11 20:54:22,336 - DEBUG - Step 42, Step loss = 0.0054, Image loss = 0.0054, Grad loss = 0.0001
2026-02-11 20:54:22,355 - DEBUG - Step 43, Step loss = 0.0073, Image loss = 0.0073, Grad loss = 0.0001
2026-02-11 20:54:22,373 - DEBUG - Step 44, Step loss = 0.0078, Image loss = 0.0078, Grad loss = 0.0001
2026-02-11 20:54:22,397 - DEBUG - Step 45, Step loss = 0.0073, Image loss = 0.0073, Grad loss = 0.0001
2026-02-11 20:54:22,418 - DEBUG - Step 46, Step loss = 0.0072, Image loss = 0.0072, Grad loss = 0.0001
2026-02-11 20:54:22,435 - DEBUG - Step 47, Step loss = 0.0089, Image loss = 0.0089, Grad loss = 0.0001
2026-02-11 20:54:22,453 - DEBUG - Step 48, Step loss = 0.0075, Image loss = 0.0075, Grad loss = 0.0001
2026-02-11 20:54:22,471 - DEBUG - Step 49, Step loss = 0.0070, Image loss = 0.0070, Grad loss = 0.0001
2026-02-11 20:54:22,492 - DEBUG - Step 50, Step loss = 0.0072, Image loss = 0.0072, Grad loss = 0.0001
2026-02-11 20:54:22,514 - DEBUG - Step 51, Step loss = 0.0074, Image loss = 0.0074, Grad loss = 0.0001
2026-02-11 20:54:22,535 - DEBUG - Step 52, Step loss = 0.0075, Image loss = 0.0075, Grad loss = 0.0001
2026-02-11 20:54:22,553 - DEBUG - Step 53, Step loss = 0.0065, Image loss = 0.0065, Grad loss = 0.0001
2026-02-11 20:54:22,575 - DEBUG - Step 54, Step loss = 0.0073, Image loss = 0.0073, Grad loss = 0.0001
2026-02-11 20:54:22,596 - DEBUG - Step 55, Step loss = 0.0070, Image loss = 0.0070, Grad loss = 0.0001
2026-02-11 20:54:22,618 - DEBUG - Step 56, Step loss = 0.0080, Image loss = 0.0080, Grad loss = 0.0001
2026-02-11 20:54:22,640 - DEBUG - Step 57, Step loss = 0.0068, Image loss = 0.0068, Grad loss = 0.0001
2026-02-11 20:54:22,662 - DEBUG - Step 58, Step loss = 0.0068, Image loss = 0.0068, Grad loss = 0.0001
2026-02-11 20:54:22,681 - DEBUG - Step 59, Step loss = 0.0073, Image loss = 0.0073, Grad loss = 0.0001
2026-02-11 20:54:22,702 - DEBUG - Step 60, Step loss = 0.0073, Image loss = 0.0073, Grad loss = 0.0001
2026-02-11 20:54:22,720 - DEBUG - Step 61, Step loss = 0.0077, Image loss = 0.0077, Grad loss = 0.0001
2026-02-11 20:54:22,738 - DEBUG - Step 62, Step loss = 0.0055, Image loss = 0.0055, Grad loss = 0.0001
2026-02-11 20:54:22,760 - DEBUG - Step 63, Step loss = 0.0082, Image loss = 0.0082, Grad loss = 0.0001
2026-02-11 20:54:22,778 - DEBUG - Step 64, Step loss = 0.0071, Image loss = 0.0071, Grad loss = 0.0001
2026-02-11 20:54:22,800 - DEBUG - Step 65, Step loss = 0.0083, Image loss = 0.0083, Grad loss = 0.0001
2026-02-11 20:54:22,818 - DEBUG - Step 66, Step loss = 0.0070, Image loss = 0.0070, Grad loss = 0.0001
2026-02-11 20:54:22,836 - DEBUG - Step 67, Step loss = 0.0062, Image loss = 0.0062, Grad loss = 0.0001
2026-02-11 20:54:22,860 - DEBUG - Step 68, Step loss = 0.0079, Image loss = 0.0079, Grad loss = 0.0001
2026-02-11 20:54:22,877 - DEBUG - Step 69, Step loss = 0.0067, Image loss = 0.0067, Grad loss = 0.0001
2026-02-11 20:54:22,899 - DEBUG - Step 70, Step loss = 0.0063, Image loss = 0.0063, Grad loss = 0.0001
2026-02-11 20:54:22,920 - DEBUG - Step 71, Step loss = 0.0067, Image loss = 0.0067, Grad loss = 0.0001
2026-02-11 20:54:22,938 - DEBUG - Step 72, Step loss = 0.0057, Image loss = 0.0057, Grad loss = 0.0001
2026-02-11 20:54:22,958 - DEBUG - Step 73, Step loss = 0.0055, Image loss = 0.0055, Grad loss = 0.0001
2026-02-11 20:54:22,979 - DEBUG - Step 74, Step loss = 0.0074, Image loss = 0.0074, Grad loss = 0.0001
2026-02-11 20:54:23,000 - DEBUG - Step 75, Step loss = 0.0073, Image loss = 0.0073, Grad loss = 0.0001
2026-02-11 20:54:23,020 - DEBUG - Step 76, Step loss = 0.0076, Image loss = 0.0076, Grad loss = 0.0001
2026-02-11 20:54:23,040 - DEBUG - Step 77, Step loss = 0.0054, Image loss = 0.0054, Grad loss = 0.0001
2026-02-11 20:54:23,061 - DEBUG - Step 78, Step loss = 0.0068, Image loss = 0.0068, Grad loss = 0.0001
2026-02-11 20:54:23,082 - DEBUG - Step 79, Step loss = 0.0087, Image loss = 0.0087, Grad loss = 0.0001
2026-02-11 20:54:23,103 - DEBUG - Step 80, Step loss = 0.0071, Image loss = 0.0071, Grad loss = 0.0001
2026-02-11 20:54:23,120 - DEBUG - Step 81, Step loss = 0.0069, Image loss = 0.0069, Grad loss = 0.0001
2026-02-11 20:54:23,138 - DEBUG - Step 82, Step loss = 0.0067, Image loss = 0.0067, Grad loss = 0.0001
2026-02-11 20:54:23,156 - DEBUG - Step 83, Step loss = 0.0053, Image loss = 0.0053, Grad loss = 0.0001
2026-02-11 20:54:23,178 - DEBUG - Step 84, Step loss = 0.0054, Image loss = 0.0054, Grad loss = 0.0001
2026-02-11 20:54:23,196 - DEBUG - Step 85, Step loss = 0.0067, Image loss = 0.0067, Grad loss = 0.0001
2026-02-11 20:54:23,218 - DEBUG - Step 86, Step loss = 0.0074, Image loss = 0.0074, Grad loss = 0.0001
2026-02-11 20:54:23,237 - DEBUG - Step 87, Step loss = 0.0068, Image loss = 0.0068, Grad loss = 0.0001
2026-02-11 20:54:23,255 - DEBUG - Step 88, Step loss = 0.0069, Image loss = 0.0069, Grad loss = 0.0001
2026-02-11 20:54:23,276 - DEBUG - Step 89, Step loss = 0.0073, Image loss = 0.0073, Grad loss = 0.0001
2026-02-11 20:54:23,294 - DEBUG - Step 90, Step loss = 0.0063, Image loss = 0.0063, Grad loss = 0.0001
2026-02-11 20:54:23,316 - DEBUG - Step 91, Step loss = 0.0071, Image loss = 0.0071, Grad loss = 0.0001
2026-02-11 20:54:23,335 - DEBUG - Step 92, Step loss = 0.0067, Image loss = 0.0067, Grad loss = 0.0001
2026-02-11 20:54:23,356 - DEBUG - Step 93, Step loss = 0.0065, Image loss = 0.0065, Grad loss = 0.0001
2026-02-11 20:54:23,376 - DEBUG - Step 94, Step loss = 0.0075, Image loss = 0.0075, Grad loss = 0.0001
2026-02-11 20:54:23,397 - DEBUG - Step 95, Step loss = 0.0074, Image loss = 0.0074, Grad loss = 0.0001
2026-02-11 20:54:23,418 - DEBUG - Step 96, Step loss = 0.0062, Image loss = 0.0062, Grad loss = 0.0001
2026-02-11 20:54:23,436 - DEBUG - Step 97, Step loss = 0.0063, Image loss = 0.0063, Grad loss = 0.0001
2026-02-11 20:54:23,455 - DEBUG - Step 98, Step loss = 0.0083, Image loss = 0.0083, Grad loss = 0.0001
2026-02-11 20:54:23,476 - DEBUG - Step 99, Step loss = 0.0062, Image loss = 0.0062, Grad loss = 0.0001
2026-02-11 20:54:23,498 - DEBUG - Step 100, Step loss = 0.0063, Image loss = 0.0063, Grad loss = 0.0001
2026-02-11 20:54:23,499 - INFO - Epoch 2/100, Loss: 0.006980
2026-02-11 20:54:23,520 - DEBUG - Step 1, Step loss = 0.0076, Image loss = 0.0076, Grad loss = 0.0001
2026-02-11 20:54:23,538 - DEBUG - Step 2, Step loss = 0.0067, Image loss = 0.0067, Grad loss = 0.0001
2026-02-11 20:54:23,556 - DEBUG - Step 3, Step loss = 0.0072, Image loss = 0.0072, Grad loss = 0.0001
2026-02-11 20:54:23,577 - DEBUG - Step 4, Step loss = 0.0069, Image loss = 0.0069, Grad loss = 0.0001
2026-02-11 20:54:23,598 - DEBUG - Step 5, Step loss = 0.0062, Image loss = 0.0062, Grad loss = 0.0001
2026-02-11 20:54:23,619 - DEBUG - Step 6, Step loss = 0.0076, Image loss = 0.0076, Grad loss = 0.0001
2026-02-11 20:54:23,639 - DEBUG - Step 7, Step loss = 0.0077, Image loss = 0.0077, Grad loss = 0.0001
2026-02-11 20:54:23,658 - DEBUG - Step 8, Step loss = 0.0065, Image loss = 0.0065, Grad loss = 0.0001
2026-02-11 20:54:23,680 - DEBUG - Step 9, Step loss = 0.0071, Image loss = 0.0071, Grad loss = 0.0001
2026-02-11 20:54:23,703 - DEBUG - Step 10, Step loss = 0.0073, Image loss = 0.0073, Grad loss = 0.0001
2026-02-11 20:54:23,727 - DEBUG - Step 11, Step loss = 0.0062, Image loss = 0.0062, Grad loss = 0.0001
2026-02-11 20:54:23,751 - DEBUG - Step 12, Step loss = 0.0069, Image loss = 0.0069, Grad loss = 0.0001
2026-02-11 20:54:23,769 - DEBUG - Step 13, Step loss = 0.0075, Image loss = 0.0075, Grad loss = 0.0001
2026-02-11 20:54:23,792 - DEBUG - Step 14, Step loss = 0.0066, Image loss = 0.0066, Grad loss = 0.0001
2026-02-11 20:54:23,814 - DEBUG - Step 15, Step loss = 0.0068, Image loss = 0.0068, Grad loss = 0.0001
2026-02-11 20:54:23,835 - DEBUG - Step 16, Step loss = 0.0058, Image loss = 0.0058, Grad loss = 0.0001
2026-02-11 20:54:23,853 - DEBUG - Step 17, Step loss = 0.0063, Image loss = 0.0063, Grad loss = 0.0001
2026-02-11 20:54:23,875 - DEBUG - Step 18, Step loss = 0.0084, Image loss = 0.0084, Grad loss = 0.0001
2026-02-11 20:54:23,897 - DEBUG - Step 19, Step loss = 0.0060, Image loss = 0.0060, Grad loss = 0.0001
2026-02-11 20:54:23,918 - DEBUG - Step 20, Step loss = 0.0073, Image loss = 0.0073, Grad loss = 0.0001
2026-02-11 20:54:23,939 - DEBUG - Step 21, Step loss = 0.0077, Image loss = 0.0077, Grad loss = 0.0001
2026-02-11 20:54:23,956 - DEBUG - Step 22, Step loss = 0.0068, Image loss = 0.0068, Grad loss = 0.0001
2026-02-11 20:54:23,977 - DEBUG - Step 23, Step loss = 0.0064, Image loss = 0.0064, Grad loss = 0.0001
2026-02-11 20:54:23,999 - DEBUG - Step 24, Step loss = 0.0070, Image loss = 0.0070, Grad loss = 0.0001
2026-02-11 20:54:24,019 - DEBUG - Step 25, Step loss = 0.0067, Image loss = 0.0067, Grad loss = 0.0001
